,DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,SECTOR,GFS_GRP,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
411,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1152_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on exports, Transactions",Percent of GDP,Annual,Units,0.0011290313079748,0.0009546295956340192,0.0019436570967192,0.002740235685258,0.0028054245547593,0.0016568316237718,0.0022214343622529,0.0009993068235431318,0.0018388729040434,0.0012304815636642,0.0006644741951512018,0.0017738765499922,0.0005251779647480732,0.0408971497526923,
413,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.0075309318354531,0.0108202598641983,0.0134350818848706,0.0078315038210719,0.0088719580327093,0.0093171545940507,0.0102343534403294,0.0185031650555715,0.0130853650016468,0.0142762476256003,0.0089346063231732,0.0068444122335178,0.0094363818400512,0.0162745315758533,
414,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1152_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Taxes on exports, Transactions",Percent of GDP,Annual,Units,5.094963221741949,6.224673017522158,5.966070735036184,5.601782190185445,5.796510543052262,3.361367397938989,2.389581378190575,2.154576485907703,2.887992797264507,2.088186637972491,1.065983580933613,1.864013217457343,1.759295500042944,0.8183948966052017,
415,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,-0.0011746835145649,0.0001370131390530866,3.147949944097207e-05,0.0,0.0014985502023194,0.0,0.0,0.0,0.0,1.546690509858351e-05,5.15500849574397e-06,0.0,
416,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13C_S13U_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Current grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0048459997153773,0.00882750392973,0.011999133202278,0.0066009423604724,0.0072611234154352,0.007683772621509,0.0096845550246461,0.0177311924099978,0.0127002128816367,0.0139520388926654,0.0087784038869601,0.0067803716199766,0.0091797708490828,0.0160272091381334,
417,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.0219679980684285,0.0838407012702415,0.1146784781094056,0.1541397814347224,0.0954693067315036,0.3097871439323743,0.136755846016036,0.0466436507613839,0.0629231283835455,0.107281103313466,0.1370569957228776,0.2058424112834343,0.1103455343556476,0.2569604051650533,
418,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1222_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Other social contributions: employer contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
419,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1156_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Other taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.0513930230041217,0.0412549482440871,0.0405265812524916,0.0219221022484938,0.0206984914693956,0.0193144265920111,0.0197883379015559,0.019986247423515,0.0194999788709309,2.007147159084823e-05,5.573197253442938e-05,0.0004301272655987034,5.670509345318367e-05,5.053781764644895e-05,
421,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13K_IO_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Capital grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0002832548347698142,0.0002055644149683052,0.0003609155283920881,0.0002776181731635614,1.491625808231036e-05,0.0001603881473618117,2.252842698217582e-05,0.0,0.0,
422,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1411_S1W_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Financial corporations",Percent of GDP,Annual,Units,,,,,0.2069645150354473,0.3159873366630496,0.2872883090518366,0.2460226921213964,0.2161731474882871,0.308231202843332,0.4966461845784783,0.3931355842379245,0.2730169824473443,0.3513307757557332,
423,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G11412_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Sales taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0001468354393206218,0.0,6.441557020596219e-06,0.0,-3.036812569002806e-05,0.0,1.925638559317722e-05,-3.649358471063315e-06,5.573197253442938e-06,6.628673613678648e-06,0.0,0.0,
424,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13KFG_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Grants receivable from foreign governments: capital grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
425,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
426,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0013418233340118,0.0012680377048895,0.0188717654504066,0.0194475657737359,0.0172744138853525,0.0177119940229698,0.0195391249531249,0.0172098059439563,0.015478458709926,0.0143634659809116,0.0116319332523128,0.0108106151701781,0.0113577041911863,0.0107709432594284,
427,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1411_S13U_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Other general governme",Percent of GDP,Annual,Units,,,,,,,,,0.0053223614474443,0.0021304942617875,0.0018959590097307,0.0021707025933867,0.0005997773439330399,0.0013751124143759,
428,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,2.263003925934629,2.386903310481946,2.457025749315854,2.376029039250929,2.433438331735628,2.483619754033574,2.581959535777796,2.698450622275783,2.801742089366576,2.969030286309906,2.980981065921441,2.907275729283227,3.015233963957879,3.072015533940687,
429,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0293975136727813,0.0279106268497704,0.0273536957351082,0.0283555153201619,0.0228807613240099,0.0175954458478647,0.0118919602236193,0.0136545050758325,
430,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
431,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13C_S13U_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Current grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
432,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1221_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Other social contributions: employee contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1222_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other social contributions: employer contributions, Transactions",Percent of GDP,Annual,Units,0.4809679779500582,0.4716346475877106,0.4494314567242085,0.4453750342536854,0.4521331258890598,0.4343540164664539,0.4415189657426068,0.4702902342009776,0.4519361641979509,0.4275870203481573,0.4783805278206323,0.4344914041106654,0.4147487769917902,0.395613995312401,
434,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1156_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
435,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G116_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other taxes, Transactions",Percent of GDP,Annual,Units,0.0047450410134521,0.0074209773417859,-0.0099759763084764,0.0108633202953924,-0.0007092401135638238,-0.0081790974786128,1.484483262717035e-05,1.1103216637696801e-09,5.375771704196132e-06,6.827816423879885e-07,-0.0001049375585855598,3.024064423308022e-06,4.285504911070554e-06,-1.432696530765342e-06,
436,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1132_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Recurrent taxes on net wealth, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
437,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1221_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other social contributions: employee contributions, Transactions",Percent of GDP,Annual,Units,0.2911303635408188,0.2799046553813173,0.2600068852032085,0.2513651696707886,0.2490795686561216,0.2649146308182729,0.267312502698934,0.2866897444343836,0.2763629755187681,0.2643662832978601,0.3453032079598959,0.3207200670363383,0.2844647969674819,0.2655574985488359,
438,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G114_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on goods and services, Transactions",Percent of GDP,Annual,Units,6.714260218842893,6.707063516941391,6.586246530731127,6.288563471409904,5.867011108235419,5.918911989395537,5.607568185171869,5.783821911590486,5.98346802073916,5.55805061022426,4.869513625675841,5.386631337146818,4.800078855131752,4.620002170494004,
439,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G111_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,6.651950177901575,7.174832949884768,6.748736276604649,6.766425845531911,6.612842646567743,6.690055634632568,7.228793124691885,6.965043503063801,7.00642467466503,7.248174627467073,6.919892614605557,7.746454318960909,9.01863188868919,8.658452867279363,
440,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1131_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Recurrent taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
441,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1113_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,1.092882732178596,1.274396761414794,1.163946572876322,1.181653687344876,1.210292966246135,1.469783405276238,1.489049824388327,1.464350054659198,1.422952776064046,1.470530707537733,1.309975057190282,1.260118613938617,1.663678797983884,1.909699885199139,
442,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1155_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Exchange taxes, Transactions",Percent of GDP,Annual,Units,0.0026200364668767,0.0,0.0,0.0,9.455641664865664e-06,3.868402173326966e-06,2.452810151886881e-05,0.0,1.925638559317722e-06,4.561698088829144e-06,-1.857732417814313e-06,0.0,0.0,0.0,
443,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11412_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Sales taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
444,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G12_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Social contributions, Transactions",Percent of GDP,Annual,Units,6.194956837833116,6.319457795297851,6.352988728804011,6.233131902118775,6.15975222224268,6.043807377768807,6.052824472232059,6.11978963718009,6.057999415963185,6.046530592868146,5.914695759676012,5.757456988318937,5.847892307372231,5.934562818745044,
445,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1112_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by corporations a",Percent of GDP,Annual,Units,3.29606351978835,3.513532877988028,3.127763954412473,3.208743118936106,2.969111348585981,2.736652475322756,3.157783764525762,2.802242826128821,2.781729809234423,2.808613633619434,2.628936491493833,3.579059975739064,4.339719126747427,3.676737448139537,
446,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13_S13U_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0070170077267581,0.0105070920516079,0.0132340280954813,0.0077781542582093,0.008397594805495,0.0089950014179956,0.0100269838812044,0.0180570318663228,0.0127992310603113,0.014236546063671,0.0087850225818791,0.0067965251962297,0.0093864810810387,0.0162041441983096,
447,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
448,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0005139241086949641,0.0003131678125904,0.0002010537893892946,5.334956286261265e-05,0.0004743632272143414,3.889834128530583e-05,1.805144156621596e-06,8.521766085656032e-05,8.515768171999964e-06,2.478530384696116e-05,-1.080440606775891e-05,2.535861030596278e-05,4.990075901249207e-05,7.038737754363625e-05,
450,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,5.456851293488086,4.82668595936479,5.685986818890994,5.082274210965243,4.391233885513362,6.13888846968835,6.409971925002492,4.635973926420159,5.274331118743969,5.775814699583835,3.560783730384881,4.741697799143467,6.362774058893113,5.485354821358116,
451,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0012092476000969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888457838976582e-06,0.0,0.0,0.0,0.0,0.0,
452,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.000171415619015902,0.000317367249189305,0.000451353541860157,0.000418707621641981,0.000517503868423606,0.000490354796194182,0.000659764558875395,0.00024124388358421,0.000150214568459436,0.00015288425538625,0.000141622491256745,0.000183126364438678,,
455,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
456,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,0.4674820017355321,0.3308541432056681,0.2343674997644422,0.2750646734531448,0.283327817326496,0.3298385882218075,0.3623322423003434,0.3170805017859825,0.4054354099381876,0.5082916273833233,0.0863912912567628,0.1189533018094101,0.2058572468487161,,
457,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
458,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0021710080113807,0.0016795881218778,0.0012348948932034,0.0011772118977368,0.0011364713900597,0.0013112287964866,0.0003424288565582877,0.0003258394563250448,9.901817867458692e-05,0.0002845071710056298,6.61869491906076e-06,1.61535762530151e-05,0.0002067102319558684,0.0001769350601762399,
459,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Revenue, Transactions",Percent of GDP,Annual,Units,12.58265305879964,12.68051286076541,11.86632865002518,11.604595915435,11.01607166936401,12.62899627511374,13.21434957358487,12.78599474792781,12.58772515834728,11.93395320314599,8.777232478600467,8.31126275055214,8.363567244241892,,
460,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G113_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on property, Transactions",Percent of GDP,Annual,Units,0.0135832598182584,0.0137635445712919,0.0142803485455142,0.0146719664955429,0.0160723054454673,0.0188566683557971,0.0184982999358623,0.0199406732140517,0.0206259383814517,0.0224123822927215,0.0234565038607169,0.024264640095773,0.0259330070889183,0.0282013353363524,
461,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13KFG_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Grants receivable from foreign governments: capital grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
462,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,3.318265483918423,2.877740097789981,2.985104181070364,2.523114910966464,2.555379165555021,1.899372872181234,2.660670093280217,3.564342987131028,3.472773733537025,3.234279547923144,1.509240534273605,1.752445052393062,1.926119109059045,,
463,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G122_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Other social contributions, Transactions",Percent of GDP,Annual,Units,0.1677308980978984,0.1685721135696547,0.1305774497928148,0.1523888678146058,0.1384543248723564,0.1315234412802573,0.1408433145510168,0.1594488418381493,0.1642432608083776,0.0,0.0,0.0,0.0,,
464,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.0608267824596898,0.0638113427784459,0.056913206392187,0.044516761829443,0.0471860815334675,0.0552357426002529,0.0377938376680173,0.0280833449791471,0.0271289486755084,0.0309250976700057,0.0277462707546767,0.0255027469440886,0.0140462473839678,,
465,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G12_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Social contributions, Transactions",Percent of GDP,Annual,Units,0.1677308980978984,0.1685721135696547,0.1305774497928148,0.1523888678146058,0.1384543248723564,0.1315234412802573,0.1408433145510168,0.1594488418381493,0.1642432608083776,0.182169214509531,0.2071869859192485,0.1965586796309071,0.1554869036900006,,
466,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G11452_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,Other taxes on use of goods and on permission to use goods or perform ,Percent of GDP,Annual,Units,0.0781006647845208,0.0715635343864151,0.0333780687871059,0.0433008704561805,0.0544556393722056,0.0486120677328504,0.0571705628295195,0.0465490375665542,0.0801377425317227,0.2479094682082985,0.0,0.0836786116229678,0.2155253400892038,,
467,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G11413_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Turnover and other general taxes on goods and services, Transactions",Percent of GDP,Annual,Units,9.17087507482132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
469,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G11452_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,Other taxes on use of goods and on permission to use goods or perform ,Percent of GDP,Annual,Units,0.218593469727351,0.270723843055418,0.300359899472715,0.301136271599747,0.273430209798414,0.247126805601619,0.232169200967948,0.235113195267961,0.222891519234821,0.20886916839487,0.201262902723504,0.211704092170998,0.21320292834798,,
470,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,6.27794275375164,5.9434050056735,6.24086200363556,6.38312059312635,6.5824646785581,6.65126038213008,6.36463309108814,6.13521808779918,6.2899874346829,6.40167608086387,6.1819950980344,6.58910641211825,6.62692594363126,,
471,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
472,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1112_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by corporations a",Percent of GDP,Annual,Units,1.134415951811758,1.31819307994654,1.022529532830194,1.012729425993546,0.9111831951196402,1.400705373388679,1.284572451804944,1.234360077052229,1.381661074780611,1.98471716763076,1.372974091624365,1.434635659333071,1.930051422132108,,
473,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G11412_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Sales taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
475,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13K_IO_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Capital grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
476,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
477,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G11_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes, Transactions",Percent of GDP,Annual,Units,10.93186878863946,10.84760482894763,10.1110308799316,10.12125706477609,9.747860066025838,11.720265231478,11.42349044537841,11.60868275380688,11.15376025485349,10.90395107799151,7.77529290878781,7.369928407998526,7.27704972825738,,
478,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0608267824596898,0.0638113427784459,0.056913206392187,0.044516761829443,0.0471860815334675,0.0552357426002529,0.0377938376680173,0.0280833449791471,0.0271289486755084,0.0309250976700057,0.0277462707546767,0.0255027469440886,0.0140462473839678,,
479,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1411_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Transactions",Percent of GDP,Annual,Units,0.1209261339973788,0.1314416626752934,0.105547694976506,0.0972390900336976,0.0740402504785012,0.0388896931434262,0.0376681205178438,0.0514020684927469,0.0530253370402712,0.0868533670642831,0.0466373642302729,0.0367124194123221,0.0304441163254475,,
480,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1152_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes on exports, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0208539495077411,0.0207136690666273,0.016882005778425,0.014453471433242,0.0128719266906907,0.0126234326328597,0.0093192202898607,,
481,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G1222_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Other social contributions: employer contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
482,IMF.STA:GFS_SOO(12.0.0),LKA.S1311B.G1.G114_T.POGDP_PT.A,OBS_VALUE,Sri Lanka,Budgetary central government,Revenue,"Taxes on goods and services, Transactions",Percent of GDP,Annual,Units,5.360239022016189,5.441937132266369,5.476510353808377,5.100484082431863,5.002391490129938,6.261626805695813,6.560256189679305,7.115264669700519,6.898738753657748,6.107872799154244,3.65072400604477,3.651332234237982,3.627356314095638,,
